gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	canon	gwas_SLE_lupus	gwas_rheumatoid_arthritis	gwas_allergy	gwas_asthma	gwas_type_1_diabetes	gwas_any	n_gwas_diseases	lineage	origin_window	is_IEI
ZFHX3	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ZFHX3	False	False	True	False	False	True	1	alpha	R1_to_R2	False
ZFHX4	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ZFHX4	False	False	False	False	False	False	0	alpha	R1_to_R2	False
TRERF1	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TRERF1	False	False	False	False	False	False	0	alpha	before_R1	False
ZNF541	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ZNF541	False	False	False	False	False	False	0	alpha	before_R1	False
MBNL2	singleton	dispersed	ohnolog	dispersed_ohnolog	CCCH ZF	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	MBNL2	False	False	False	False	False	False	0	alpha	before_R1	False
CAMTA1	singleton	dispersed	ohnolog	dispersed_ohnolog	CG-1	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	CAMTA1	False	False	True	False	False	True	1	alpha	R1_to_R2	False
CAMTA2	singleton	dispersed	ohnolog	dispersed_ohnolog	CG-1	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	CAMTA2	False	False	False	False	False	False	0	alpha	R1_to_R2	False
CUX1	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	CUX1	False	False	False	False	False	False	0	alpha	before_R1	False
CUX2	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	CUX2	False	False	False	False	True	True	1	alpha	before_R1	False
ONECUT1	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	ONECUT1	False	False	False	False	False	False	0	alpha	before_R1	False
ONECUT2	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	ONECUT2	False	False	False	False	False	False	0	alpha	before_R1	False
ONECUT3	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	ONECUT3	False	False	True	False	False	True	1	beta	before_R1	False
CXXC4	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	CXXC4	False	False	False	False	False	False	0		R1_to_R2	False
CXXC5	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	CXXC5	False	False	False	False	False	False	0	beta	R1_to_R2	False
FBXL19	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	FBXL19	False	False	False	False	False	False	0		before_R1	False
KDM2A	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	KDM2A	False	False	False	False	False	False	0		before_R1	False
KDM2B	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	KDM2B	False	False	False	False	False	False	0	alpha	before_R1	False
TET1	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	TET1	False	False	False	False	False	False	0	alpha	before_R1	False
TET3	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	TET3	True	True	False	False	False	True	2	beta	after_R2	False
KMT2A	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	KMT2A	False	False	False	False	False	False	0	beta	before_R1	True
KMT2B	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	KMT2B	False	True	False	False	False	True	1		before_R1	False
E2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	E2F1	False	False	False	False	False	False	0	beta	before_R1	False
E2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	E2F2	False	False	False	False	False	False	0		before_R1	False
E2F3	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	E2F3	False	False	False	False	False	False	0	alpha	R1_to_R2	False
E2F4	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	E2F4	False	False	False	False	False	False	0	alpha	before_R1	False
E2F5	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	E2F5	False	False	False	False	False	False	0	alpha	before_R1	False
E2F6	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	E2F6	False	False	False	False	False	False	0	alpha	before_R1	False
E2F7	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	E2F7	False	False	False	False	False	False	0	alpha	before_R1	False
E2F8	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	E2F8	False	False	False	False	False	False	0	alpha	R1_to_R2	False
TFDP1	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	TFDP1	False	False	False	False	False	False	0	alpha	before_R1	False
TFDP2	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TFDP2	False	False	False	False	False	False	0	alpha	before_R1	False
TFDP3	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	TFDP3	False	False	False	False	False	False	0		before_R1	False
EBF1	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	EBF1	False	False	False	False	False	False	0	beta	before_R1	False
EBF2	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	EBF2	False	False	True	False	False	True	1	beta	before_R1	False
EBF3	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	EBF3	False	False	True	False	False	True	1	alpha	before_R1	False
EBF4	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	EBF4	False	False	False	False	False	False	0		before_R1	False
ELF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ELF1	True	False	False	False	False	True	1	alpha	R1_to_R2	False
ELF2	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ELF2	False	False	False	False	False	False	0		R1_to_R2	False
ELF4	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ELF4	False	False	False	False	False	False	0		after_R2	True
ERF	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ETF1	False	False	False	False	False	False	0		before_R1	False
ETV1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ETV1	False	False	False	False	False	False	0	alpha	R1_to_R2	False
ETV4	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ETV4	False	False	False	False	False	False	0	beta	before_R1	False
ETV5	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ETV5	False	False	False	False	False	False	0		after_R2	False
ETV6	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	ETV6	False	False	True	False	False	True	1	alpha	R1_to_R2	False
ETV7	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	ETV7	True	False	False	False	False	True	1		R1_to_R2	False
SPI1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SPI1	False	False	False	False	False	False	0	alpha	after_R2	True
SPIC	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SPIC	False	False	False	False	False	False	0	alpha	after_R2	False
FOXA1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	FOXA1	False	False	False	False	False	False	0	alpha	after_R2	False
FOXA2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	FOXA2	False	False	False	False	False	False	0	alpha	before_R1	False
FOXA3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	FOXA3	False	False	True	True	False	True	2		after_R2	False
FOXB1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXB1	False	False	True	False	False	True	1	alpha	before_R1	False
FOXB2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXB2	False	False	False	False	False	False	0	alpha	before_R1	False
FOXD3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Euteleostomi	2R_vertebrata	FOXD3	False	False	False	False	False	False	0		R1_to_R2	False
FOXD4L1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Catarrhini	post2R_young	FOXD4L1	False	False	False	False	False	False	0		after_R2	False
FOXF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXF1	False	False	False	False	False	False	0	alpha	after_R2	False
FOXI1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	FOXI1	False	False	False	False	False	False	0	beta	R1_to_R2	False
FOXI2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXI2	False	False	True	False	False	True	1		before_R1	False
FOXI3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXI3	False	False	False	False	True	True	1		after_R2	False
FOXJ2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXJ2	False	False	False	False	False	False	0		after_R2	False
FOXJ3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXJ3	False	False	False	False	False	False	0	alpha	after_R2	False
FOXK1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXK1	False	False	False	False	False	False	0	alpha	R1_to_R2	False
FOXK2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXK2	False	False	True	False	False	True	1	alpha	R1_to_R2	False
FOXN1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXN1	False	False	False	False	False	False	0	alpha	before_R1	True
FOXN2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	FOXN2	False	False	False	False	False	False	0	alpha	after_R2	False
FOXN3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	FOXN3	False	False	False	False	False	False	0	alpha	R1_to_R2	False
FOXN4	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	FOXN4	False	False	False	False	False	False	0	alpha	after_R2	False
FOXO1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	FOXO1	False	False	True	True	False	True	2		after_R2	False
FOXO3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	FOXO3	False	False	False	False	False	False	0	alpha	after_R2	False
FOXO4	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	FOXO4	False	False	False	False	False	False	0		after_R2	False
FOXO6	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	FOXO6	False	False	False	False	False	False	0	beta	R1_to_R2	False
FOXR1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXR1	False	False	False	False	False	False	0		after_R2	False
FOXR2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	FOXR2	False	False	False	False	False	False	0		after_R2	False
GATA1	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	GATA1	False	False	False	False	False	False	0		before_R1	True
GATA2	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	GATA2	False	False	False	False	False	False	0	alpha	before_R1	True
GATA3	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	GATA3	False	True	True	True	True	True	4	alpha	before_R1	False
GATA4	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	GATA4	True	False	True	True	False	True	3		before_R1	False
GATA5	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	GATA5	False	False	False	False	False	False	0	beta	before_R1	False
GATA6	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	GATA6	False	False	False	False	False	False	0	alpha	before_R1	False
GATAD2A	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	GATAD2A	False	False	False	False	False	False	0	beta	before_R1	False
GATAD2B	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	GATAD2B	False	False	True	False	False	True	1	beta	before_R1	False
GCM1	singleton	dispersed	ohnolog	dispersed_ohnolog	GCM	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	GCM1	False	False	False	False	False	False	0	alpha	before_R1	False
GCM2	singleton	dispersed	ohnolog	dispersed_ohnolog	GCM	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	GCM2	False	False	False	False	False	False	0	alpha	before_R1	False
GRHL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	GRHL1	False	False	False	False	False	False	0		before_R1	False
GRHL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	GRHL2	False	False	False	False	False	False	0		before_R1	False
GRHL3	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	GRHL3	True	False	False	False	False	True	1	beta	before_R1	False
TFCP2	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TFCP2	False	False	False	False	False	False	0		before_R1	False
TFCP2L1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TFCP2L1	False	False	False	False	False	False	0	alpha	before_R1	False
UBP1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	UBP1	False	False	False	False	False	False	0	alpha	before_R1	False
HMG20A	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HMG20A	True	False	False	False	False	True	1	alpha	before_R1	False
HMG20B	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HMG20B	False	False	False	False	False	False	0	beta	before_R1	False
LEF1	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	LEF1	True	True	False	False	False	True	2		after_R2	False
