gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	hgnc_id	is_dosage_sensitive	lineage	origin_window	is_IEI
ZNF683	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:28495	False		human_only	False
ZNF687	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:29277	True	beta	before_R1	False
ZNF70	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:13140	False		before_R1	False
ZNF703	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:25883	False	beta	before_R1	False
ZNF704	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:32291	True	alpha	R1_to_R2	False
ZNF71	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:13141	False		human_only	False
ZNF76	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:13149	False		after_R2	False
ZNF774	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		14	Vertebrata	Bilateria	pre2R_ancient	HGNC:33108	False		human_only	False
ZNF831	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:16167	False		after_R2	False
ZSCAN2	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	HGNC:20994	False		after_R2	False
ZXDA	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Hominoidea	post2R_young	HGNC:13198	False		before_R1	False
ZXDB	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Hominoidea	post2R_young	HGNC:13199	False		before_R1	False
ZXDC	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:28160	False		before_R1	False
ZEB1	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11642	True	alpha	after_R2	False
ZEB2	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:14881	True	alpha	R1_to_R2	False
ZFHX3	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:777	False	alpha	R1_to_R2	False
ZFHX4	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:30939	True	alpha	R1_to_R2	False
TRERF1	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:18273	True	alpha	before_R1	False
ZNF541	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:25294	False	alpha	before_R1	False
MBNL2	singleton	dispersed	ohnolog	dispersed_ohnolog	CCCH ZF	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:16746	True	alpha	before_R1	False
CAMTA1	singleton	dispersed	ohnolog	dispersed_ohnolog	CG-1	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:18806	False	alpha	R1_to_R2	False
CAMTA2	singleton	dispersed	ohnolog	dispersed_ohnolog	CG-1	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:18807	False	alpha	R1_to_R2	False
CUX1	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:2557	False	alpha	before_R1	False
CUX2	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:19347	True	alpha	before_R1	False
ONECUT1	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:8138	False	alpha	before_R1	False
ONECUT2	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:8139	True	alpha	before_R1	False
ONECUT3	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:13399	False	beta	before_R1	False
CXXC4	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:24593	False		R1_to_R2	False
CXXC5	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:26943	False	beta	R1_to_R2	False
FBXL19	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:25300	False		before_R1	False
KDM2A	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:13606	False		before_R1	False
KDM2B	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:13610	False	alpha	before_R1	False
TET1	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	HGNC:29484	False	alpha	before_R1	False
TET3	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	HGNC:28313	True	beta	after_R2	False
KMT2A	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:7132	False	beta	before_R1	True
KMT2B	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:15840	False		before_R1	False
E2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:3113	True	beta	before_R1	False
E2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:3114	False		before_R1	False
E2F3	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:3115	False	alpha	R1_to_R2	False
E2F4	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:3118	False	alpha	before_R1	False
E2F5	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:3119	False	alpha	before_R1	False
E2F6	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:3120	False	alpha	before_R1	False
E2F7	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:23820	False	alpha	before_R1	False
E2F8	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:24727	True	alpha	R1_to_R2	False
TFDP1	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11749	False	alpha	before_R1	False
TFDP2	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11751	False	alpha	before_R1	False
TFDP3	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:24603	False		before_R1	False
EBF1	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:3126	False	beta	before_R1	False
EBF2	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:19090	False	beta	before_R1	False
EBF3	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:19087	False	alpha	before_R1	False
EBF4	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:29278	False		before_R1	False
ELF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3316	False	alpha	R1_to_R2	False
ELF2	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3317	False		R1_to_R2	False
ELF4	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3319	False		after_R2	True
ERF	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3477	False		before_R1	False
ETV1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3490	False	alpha	R1_to_R2	False
ETV4	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3493	False	beta	before_R1	False
ETV5	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3494	False		after_R2	False
ETV6	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:3495	True	alpha	R1_to_R2	False
ETV7	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:18160	False		R1_to_R2	False
SPI1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11241	False	alpha	after_R2	True
SPIC	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:29549	False	alpha	after_R2	False
FOXA1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:5021	False	alpha	after_R2	False
FOXA2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:5022	False	alpha	before_R1	False
FOXA3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:5023	False		after_R2	False
FOXB1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:3799	False	alpha	before_R1	False
FOXB2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:23315	False	alpha	before_R1	False
FOXD3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Euteleostomi	2R_vertebrata	HGNC:3804	False		R1_to_R2	False
FOXD4L1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Catarrhini	post2R_young	HGNC:18521	False		after_R2	False
FOXF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:3809	False	alpha	after_R2	False
FOXI1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3815	False	beta	R1_to_R2	False
FOXI2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:32448	False		before_R1	False
FOXI3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:35123	False		after_R2	False
FOXJ2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:24818	True		after_R2	False
FOXJ3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:29178	True	alpha	after_R2	False
FOXK1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:23480	False	alpha	R1_to_R2	False
FOXK2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:6036	False	alpha	R1_to_R2	False
FOXN1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:12765	False	alpha	before_R1	True
FOXN2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	HGNC:5281	False	alpha	after_R2	False
FOXN3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	HGNC:1928	False	alpha	R1_to_R2	False
FOXN4	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	HGNC:21399	False	alpha	after_R2	False
FOXO1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:3819	True		after_R2	False
FOXO3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:3821	False	alpha	after_R2	False
FOXO4	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:7139	False		after_R2	False
FOXO6	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:24814	False	beta	R1_to_R2	False
FOXR1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:29980	False		after_R2	False
FOXR2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:30469	False		after_R2	False
GATA1	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4170	False		before_R1	True
GATA2	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4171	True	alpha	before_R1	True
GATA3	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4172	False	alpha	before_R1	False
GATA4	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4173	False		before_R1	False
GATA5	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:15802	False	beta	before_R1	False
GATA6	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4174	False	alpha	before_R1	False
GATAD2A	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:29989	False	beta	before_R1	False
GATAD2B	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:30778	False	beta	before_R1	False
GCM1	singleton	dispersed	ohnolog	dispersed_ohnolog	GCM	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:4197	True	alpha	before_R1	False
GCM2	singleton	dispersed	ohnolog	dispersed_ohnolog	GCM	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:4198	False	alpha	before_R1	False
GRHL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:17923	True		before_R1	False
GRHL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:2799	True		before_R1	False
GRHL3	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:25839	True	beta	before_R1	False
TFCP2	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11748	False		before_R1	False
TFCP2L1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:17925	True	alpha	before_R1	False
UBP1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:12507	False	alpha	before_R1	False
HMG20A	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:5001	False	alpha	before_R1	False
HMG20B	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:5002	False	beta	before_R1	False
LEF1	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:6551	True		after_R2	False
SOX1	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11189	False	alpha	before_R1	False
SOX10	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11190	False	beta	before_R1	False
