gene	paralog	node
FOXA3	FOXI3	Opisthokonta
FOXA3	FOXO3	Opisthokonta
FOXA3	FOXO1	Opisthokonta
FOXA3	FOXB2	Opisthokonta
FOXA3	FOXA1	Opisthokonta
FOXA3	FOXM1	Opisthokonta
FOXA3	FOXJ2	Opisthokonta
FOXA3	FOXA2	Opisthokonta
FOXA3	FOXK1	Opisthokonta
FOXA3	FOXO6	Opisthokonta
FOXA3	FOXJ1	Opisthokonta
FOXA3	FOXK2	Opisthokonta
FOXA3	FOXC1	Opisthokonta
FOXA3	FOXP1	Opisthokonta
FOXA3	FOXH1	Opisthokonta
FOXA3	FOXS1	Opisthokonta
FOXA3	FOXC2	Opisthokonta
FOXA3	FOXD2	Opisthokonta
FOXA3	FOXO4	Opisthokonta
FOXA3	FOXD4L1	Opisthokonta
FOXA3	FOXD4L3	Opisthokonta
FOXA3	FOXD4L4	Opisthokonta
FOXA3	FOXD4L6	Opisthokonta
FOXA3	FOXD4L5	Opisthokonta
FOXA3	FOXD4	Opisthokonta
FOXA3	FOXN1	Opisthokonta
FOXA3	FOXL3	Opisthokonta
FOXA3	FOXR2	Opisthokonta
FOXA3	FOXL1	Opisthokonta
FOXA3	FOXP3	Opisthokonta
FOXA3	FOXI2	Opisthokonta
FOXA3	FOXR1	Opisthokonta
FOXA3	FOXL2	Opisthokonta
FOXA3	FOXD1	Opisthokonta
FOXA3	FOXD3	Opisthokonta
FOXA3	FOXE3	Opisthokonta
FOXA3	FOXE1	Opisthokonta
FOXA3	FOXJ3	Opisthokonta
FOXA3	FOXB1	Opisthokonta
ZNF16	ZNF45	Bilateria
ZNF16	ZNF514	Bilateria
ZNF16	ZNF311	Bilateria
ZNF16	ZNF600	Bilateria
ZNF16	ZNF611	Bilateria
ZNF16	ZNF573	Bilateria
ZNF16	ZNF607	Bilateria
ZNF16	ZNF486	Bilateria
ZNF16	ZNF506	Bilateria
ZNF16	ZNF735	Bilateria
ZNF16	ZNF679	Bilateria
ZNF16	ZNF254	Bilateria
ZNF16	ZNF708	Bilateria
ZNF16	ZNF90	Bilateria
ZNF16	ZNF676	Bilateria
ZNF16	ZNF716	Bilateria
ZNF16	ZNF726	Bilateria
ZNF16	ZNF728	Bilateria
ZNF16	ZNF492	Bilateria
ZNF16	ZNF714	Bilateria
ZNF16	ZNF722	Bilateria
ZNF16	ZNF543	Bilateria
ZNF16	ZNF461	Bilateria
ZNF16	ZNF322	Bilateria
ZNF16	ZNF2	Bilateria
ZNF16	ZNF655	Bilateria
ZNF16	ZNF782	Bilateria
ZNF16	ZNF226	Bilateria
ZNF16	ZNF140	Bilateria
ZNF16	ZFP14	Bilateria
ZNF16	ZNF132	Bilateria
ZNF16	ZNF628	Bilateria
ZNF16	ZNF483	Bilateria
ZNF16	ZNF528	Bilateria
ZNF16	ZNF880	Bilateria
ZNF16	ZNF83	Bilateria
ZNF16	ZNF789	Bilateria
ZNF16	ZNF732	Bilateria
ZNF16	ZNF595	Bilateria
ZNF16	ZNF141	Bilateria
ZNF16	ZNF718	Bilateria
ZNF16	ZNF117	Bilateria
ZNF16	ZNF493	Bilateria
ZNF16	ZNF629	Bilateria
ZNF16	ZNF727	Bilateria
ZNF16	ZNF695	Bilateria
ZNF16	ZNF738	Bilateria
ZNF16	ZNF85	Bilateria
ZNF16	ZNF681	Bilateria
ZNF16	ZNF682	Bilateria
ZNF16	ZNF736	Bilateria
ZNF16	ZNF678	Bilateria
ZNF16	ZNF724	Bilateria
ZNF16	ZNF189	Bilateria
ZNF16	ZFP3	Bilateria
ZNF16	ZNF71	Bilateria
ZNF16	ZNF121	Bilateria
ZNF16	ZNF345	Bilateria
ZNF16	ZNF436	Bilateria
ZNF16	ZNF883	Bilateria
ZNF16	ZNF460	Bilateria
ZNF16	MZF1	Bilateria
ZNF16	ZNF517	Bilateria
ZNF16	ZNF840P	Bilateria
ZNF16	ZNF713	Bilateria
ZNF16	ZNF814	Bilateria
ZNF16	ZNF250	Bilateria
ZNF16	ZNF699	Bilateria
ZNF16	ZFP82	Bilateria
ZNF16	ZNF540	Bilateria
ZNF16	ZNF484	Bilateria
ZNF16	ZNF672	Bilateria
ZNF16	ZNF432	Bilateria
ZNF16	ZNF175	Bilateria
ZNF16	ZNF502	Bilateria
ZNF16	ZNF621	Bilateria
ZNF16	ZNF320	Bilateria
ZNF16	ZNF239	Bilateria
ZNF16	ZNF534	Bilateria
ZNF16	ZNF354A	Bilateria
ZNF16	ZNF775	Bilateria
ZNF16	ZNF234	Bilateria
ZNF16	ZNF623	Bilateria
ZNF16	ZNF334	Bilateria
ZNF16	ZFP30	Bilateria
ZNF16	ZNF717	Bilateria
ZNF16	ZIM2	Bilateria
ZNF16	ZNF696	Bilateria
ZNF16	ZNF33A	Bilateria
ZNF16	ZNF33B	Bilateria
ZNF16	ZNF836	Bilateria
ZNF16	ZNF835	Bilateria
ZNF16	ZNF317	Bilateria
ZNF16	ZNF275	Bilateria
ZNF16	ZNF32	Bilateria
ZNF16	ZNF577	Bilateria
ZNF16	ZNF138	Bilateria
ZNF16	ZNF93	Bilateria
ZNF16	ZNF157	Bilateria
ZNF16	ZNF229	Bilateria
ZNF16	ZNF146	Bilateria
ZNF16	ZKSCAN8P1	Bilateria
ZNF16	ZNF135	Bilateria
ZNF16	ZNF3	Bilateria
ZNF16	ZNF391	Bilateria
ZNF16	ZNF501	Bilateria
ZNF16	ZNF490	Bilateria
ZNF16	ZNF182	Bilateria
ZNF16	ZNF892	Bilateria
ZNF16	ZNF331	Bilateria
ZNF16	ZNF283	Bilateria
ZNF16	ZNF544	Bilateria
ZNF16	ZNF227	Bilateria
ZNF16	ZNF286A	Bilateria
ZNF16	ZNF74	Bilateria
ZNF16	ZNF790	Bilateria
ZNF16	ZNF841	Bilateria
ZNF16	ZNF415	Bilateria
ZNF16	ZNF300	Bilateria
ZNF16	ZNF630	Bilateria
ZNF16	ZNF26	Bilateria
ZNF16	ZNF267	Bilateria
ZNF16	ZNF658	Bilateria
ZNF16	ZNF383	Bilateria
ZNF16	ZNF829	Bilateria
ZNF16	ZFP1	Bilateria
ZNF16	GLI4	Bilateria
ZNF16	ZNF112	Bilateria
ZNF16	ZNF195	Bilateria
ZNF16	ZNF429	Bilateria
ZNF16	ZNF519	Bilateria
ZNF16	ZNF606	Bilateria
ZNF16	ZNF81	Bilateria
ZNF16	ZNF28	Bilateria
ZNF16	ZFP2	Bilateria
ZNF16	ZNF260	Bilateria
ZNF16	ZNF568	Bilateria
ZNF16	ZNF235	Bilateria
ZNF16	ZNF12	Bilateria
ZNF16	RBAK	Bilateria
ZNF16	ZNF197	Bilateria
ZNF16	ZNF677	Bilateria
ZNF16	ZNF7	Bilateria
ZNF16	ZNF354B	Bilateria
ZNF16	ZNF585A	Bilateria
ZNF16	ZNF585B	Bilateria
ZNF16	ZNF546	Bilateria
ZNF16	ZNF616	Bilateria
ZNF16	ZNF470	Bilateria
ZNF16	ZNF454	Bilateria
ZNF16	ZNF23	Bilateria
ZNF16	ZNF510	Bilateria
ZNF16	ZNF354C	Bilateria
ZNF16	ZNF41	Bilateria
ZNF16	ZNF221	Bilateria
ZNF16	ZNF225	Bilateria
ZNF16	ZNF284	Bilateria
ZNF16	ZNF224	Bilateria
ZNF16	ZNF30	Bilateria
ZNF16	ZFP28	Bilateria
ZNF16	ZNF615	Bilateria
ZNF16	ZNF37A	Bilateria
ZNF16	ZNF565	Bilateria
ZNF16	ZIM3	Bilateria
ZNF16	ZNF471	Bilateria
ZNF16	ZSCAN10	Bilateria
ZNF16	ZNF43	Bilateria
ZNF16	ZNF780A	Bilateria
ZNF16	ZNF268	Bilateria
ZNF16	ZKSCAN5	Bilateria
ZNF16	ZNF879	Bilateria
ZNF16	ZNF624	Bilateria
ZNF16	ZNF571	Bilateria
ZNF16	ZNF605	Bilateria
ZNF16	ZNF780B	Bilateria
ZNF16	ZNF251	Bilateria
ATF7	CREB5	Opisthokonta
ATF7	ATF2	Opisthokonta
ZNF296	ZBTB32	Opisthokonta
ZNF296	ZNF575	Opisthokonta
ZNF296	PRDM1	Opisthokonta
ZNF296	PRDM6	Opisthokonta
ZNF296	ZBTB18	Opisthokonta
ZNF296	ZBTB45	Opisthokonta
ZNF296	ZNF76	Opisthokonta
ZNF296	PATZ1	Opisthokonta
ZNF296	ZFP91	Opisthokonta
ZNF296	MTF1	Opisthokonta
ZNF296	ZNF281	Opisthokonta
ZNF296	ZBTB42	Opisthokonta
ZNF296	ZNF148	Opisthokonta
ZNF296	ZNF653	Opisthokonta
ZNF296	PRDM10	Opisthokonta
ZNF296	ZBTB7C	Opisthokonta
ZNF296	ZBTB20	Opisthokonta
ZNF296	MAZ	Opisthokonta
ZNF296	ZNF362	Opisthokonta
ZNF296	ZNF143	Opisthokonta
ZNF296	ZNF384	Opisthokonta
ZNF296	ZNF692	Opisthokonta
ZNF296	ZBTB1	Opisthokonta
ZNF296	HIC1	Opisthokonta
ZNF296	ZBTB16	Opisthokonta
ZNF296	VEZF1	Opisthokonta
ZNF296	SNAI3	Opisthokonta
ZNF296	SNAI2	Opisthokonta
ZNF296	SNAI1	Opisthokonta
ZNF296	ZNF276	Opisthokonta
ZNF296	HIC2	Opisthokonta
ZNF296	PRDM14	Opisthokonta
ZNF296	ZNF410	Opisthokonta
ZNF296	ZNF451	Opisthokonta
ZNF296	SCRT2	Opisthokonta
ZNF296	SCRT1	Opisthokonta
FOXN2	FOXN3	Chordata
FOXN2	FOXN4	Chordata
MSANTD4		
ZNF415	ZNF45	Bilateria
ZNF415	ZNF514	Bilateria
ZNF415	ZNF311	Bilateria
ZNF415	ZNF600	Bilateria
ZNF415	ZNF611	Bilateria
ZNF415	ZNF573	Bilateria
ZNF415	ZNF607	Bilateria
ZNF415	ZNF486	Bilateria
ZNF415	ZNF506	Bilateria
ZNF415	ZNF735	Bilateria
ZNF415	ZNF679	Bilateria
ZNF415	ZNF254	Bilateria
ZNF415	ZNF708	Bilateria
ZNF415	ZNF90	Bilateria
ZNF415	ZNF676	Bilateria
ZNF415	ZNF716	Bilateria
ZNF415	ZNF726	Bilateria
ZNF415	ZNF728	Bilateria
ZNF415	ZNF492	Bilateria
ZNF415	ZNF714	Bilateria
ZNF415	ZNF722	Bilateria
ZNF415	ZNF543	Bilateria
ZNF415	ZNF461	Bilateria
ZNF415	ZNF322	Bilateria
ZNF415	ZNF2	Bilateria
ZNF415	ZNF655	Bilateria
ZNF415	ZNF782	Bilateria
ZNF415	ZNF226	Bilateria
ZNF415	ZNF140	Bilateria
ZNF415	ZFP14	Bilateria
ZNF415	ZNF132	Bilateria
ZNF415	ZNF628	Bilateria
ZNF415	ZNF483	Bilateria
ZNF415	ZNF528	Bilateria
ZNF415	ZNF880	Bilateria
ZNF415	ZNF83	Bilateria
ZNF415	ZNF789	Bilateria
ZNF415	ZNF732	Bilateria
ZNF415	ZNF595	Bilateria
ZNF415	ZNF141	Bilateria
ZNF415	ZNF718	Bilateria
ZNF415	ZNF117	Bilateria
ZNF415	ZNF493	Bilateria
ZNF415	ZNF629	Bilateria
ZNF415	ZNF727	Bilateria
ZNF415	ZNF695	Bilateria
ZNF415	ZNF738	Bilateria
ZNF415	ZNF85	Bilateria
ZNF415	ZNF681	Bilateria
ZNF415	ZNF682	Bilateria
ZNF415	ZNF736	Bilateria
ZNF415	ZNF678	Bilateria
ZNF415	ZNF724	Bilateria
ZNF415	ZNF189	Bilateria
ZNF415	ZFP3	Bilateria
ZNF415	ZNF71	Bilateria
ZNF415	ZNF121	Bilateria
ZNF415	ZNF345	Bilateria
ZNF415	ZNF436	Bilateria
ZNF415	ZNF883	Bilateria
ZNF415	ZNF460	Bilateria
ZNF415	MZF1	Bilateria
ZNF415	ZNF517	Bilateria
ZNF415	ZNF840P	Bilateria
ZNF415	ZNF713	Bilateria
ZNF415	ZNF814	Bilateria
ZNF415	ZNF250	Bilateria
ZNF415	ZNF699	Bilateria
ZNF415	ZFP82	Bilateria
ZNF415	ZNF540	Bilateria
ZNF415	ZNF484	Bilateria
ZNF415	ZNF672	Bilateria
ZNF415	ZNF432	Bilateria
ZNF415	ZNF175	Bilateria
ZNF415	ZNF502	Bilateria
ZNF415	ZNF621	Bilateria
ZNF415	ZNF320	Bilateria
ZNF415	ZNF239	Bilateria
ZNF415	ZNF534	Bilateria
ZNF415	ZNF354A	Bilateria
ZNF415	ZNF775	Bilateria
ZNF415	ZNF234	Bilateria
ZNF415	ZNF623	Bilateria
ZNF415	ZNF334	Bilateria
ZNF415	ZFP30	Bilateria
ZNF415	ZNF717	Bilateria
ZNF415	ZIM2	Bilateria
ZNF415	ZNF696	Bilateria
ZNF415	ZNF33A	Bilateria
ZNF415	ZNF33B	Bilateria
ZNF415	ZNF836	Bilateria
ZNF415	ZNF835	Bilateria
ZNF415	ZNF317	Bilateria
ZNF415	ZNF275	Bilateria
ZNF415	ZNF32	Bilateria
ZNF415	ZNF577	Bilateria
ZNF415	ZNF138	Bilateria
ZNF415	ZNF93	Bilateria
ZNF415	ZNF157	Bilateria
ZNF415	ZNF229	Bilateria
ZNF415	ZNF146	Bilateria
ZNF415	ZKSCAN8P1	Bilateria
ZNF415	ZNF135	Bilateria
ZNF415	ZNF3	Bilateria
ZNF415	ZNF391	Bilateria
ZNF415	ZNF501	Bilateria
ZNF415	ZNF490	Bilateria
ZNF415	ZNF182	Bilateria
ZNF415	ZNF892	Bilateria
ZNF415	ZNF331	Bilateria
ZNF415	ZNF283	Bilateria
ZNF415	ZNF544	Bilateria
ZNF415	ZNF227	Bilateria
ZNF415	ZNF286A	Bilateria
ZNF415	ZNF74	Bilateria
ZNF415	ZNF790	Bilateria
ZNF415	ZNF841	Bilateria
ZNF415	ZNF300	Bilateria
ZNF415	ZNF630	Bilateria
ZNF415	ZNF26	Bilateria
ZNF415	ZNF267	Bilateria
ZNF415	ZNF658	Bilateria
ZNF415	ZNF383	Bilateria
ZNF415	ZNF829	Bilateria
ZNF415	ZFP1	Bilateria
ZNF415	GLI4	Bilateria
ZNF415	ZNF112	Bilateria
ZNF415	ZNF195	Bilateria
ZNF415	ZNF429	Bilateria
ZNF415	ZNF519	Bilateria
ZNF415	ZNF606	Bilateria
ZNF415	ZNF81	Bilateria
ZNF415	ZNF28	Bilateria
ZNF415	ZFP2	Bilateria
ZNF415	ZNF260	Bilateria
ZNF415	ZNF568	Bilateria
ZNF415	ZNF235	Bilateria
ZNF415	ZNF12	Bilateria
ZNF415	RBAK	Bilateria
ZNF415	ZNF197	Bilateria
ZNF415	ZNF16	Bilateria
ZNF415	ZNF677	Bilateria
ZNF415	ZNF7	Bilateria
ZNF415	ZNF354B	Bilateria
ZNF415	ZNF585A	Bilateria
ZNF415	ZNF585B	Bilateria
ZNF415	ZNF546	Bilateria
ZNF415	ZNF616	Bilateria
ZNF415	ZNF470	Bilateria
ZNF415	ZNF454	Bilateria
ZNF415	ZNF23	Bilateria
ZNF415	ZNF510	Bilateria
ZNF415	ZNF354C	Bilateria
ZNF415	ZNF41	Bilateria
ZNF415	ZNF221	Bilateria
ZNF415	ZNF225	Bilateria
ZNF415	ZNF284	Bilateria
ZNF415	ZNF224	Bilateria
ZNF415	ZNF30	Bilateria
ZNF415	ZFP28	Bilateria
ZNF415	ZNF615	Bilateria
ZNF415	ZNF37A	Bilateria
ZNF415	ZNF565	Bilateria
ZNF415	ZIM3	Bilateria
ZNF415	ZNF471	Bilateria
ZNF415	ZSCAN10	Bilateria
ZNF415	ZNF43	Bilateria
ZNF415	ZNF780A	Bilateria
ZNF415	ZNF268	Bilateria
ZNF415	ZKSCAN5	Bilateria
ZNF415	ZNF879	Bilateria
ZNF415	ZNF624	Bilateria
ZNF415	ZNF571	Bilateria
ZNF415	ZNF605	Bilateria
ZNF415	ZNF780B	Bilateria
ZNF415	ZNF251	Bilateria
SOX7	SOX12	Bilateria
SOX7	SOX21	Bilateria
SOX7	SOX5	Bilateria
SOX7	SOX14	Bilateria
SOX7	SOX9	Bilateria
SOX7	SOX30	Bilateria
SOX7	SOX10	Bilateria
SOX7	SOX1	Bilateria
SOX7	CFAP65	Bilateria
SOX7	SOX11	Bilateria
SOX7	SOX2	Bilateria
SOX7	SOX18	Bilateria
SOX7	SOX3	Bilateria
SOX7	SOX8	Bilateria
SOX7	SOX15	Bilateria
SOX7	SOX13	Bilateria
SOX7	SOX4	Bilateria
SOX7	SRY	Bilateria
SOX7	SOX6	Bilateria
SOX7	SOX17	Bilateria
HSFX1	HSFX2	Homo sapiens
HSFX1	HSF4	Opisthokonta
HSFX1	HSF1	Opisthokonta
HSFX1	HSFY1	Opisthokonta
HSFX1	HSFY2	Opisthokonta
HSFX1	HSF2	Opisthokonta
HSFX1	HSFX4	Opisthokonta
HSFX1	HSFX3	Opisthokonta
HSFX1	HSF5	Opisthokonta
ZNF672	ZNF45	Bilateria
ZNF672	ZNF514	Bilateria
ZNF672	ZNF311	Bilateria
ZNF672	ZNF600	Bilateria
ZNF672	ZNF611	Bilateria
ZNF672	ZNF573	Bilateria
ZNF672	ZNF607	Bilateria
ZNF672	ZNF486	Bilateria
ZNF672	ZNF506	Bilateria
ZNF672	ZNF735	Bilateria
ZNF672	ZNF679	Bilateria
ZNF672	ZNF254	Bilateria
ZNF672	ZNF708	Bilateria
ZNF672	ZNF90	Bilateria
ZNF672	ZNF676	Bilateria
ZNF672	ZNF716	Bilateria
ZNF672	ZNF726	Bilateria
ZNF672	ZNF728	Bilateria
ZNF672	ZNF492	Bilateria
ZNF672	ZNF714	Bilateria
ZNF672	ZNF722	Bilateria
ZNF672	ZNF543	Bilateria
ZNF672	ZNF461	Bilateria
ZNF672	ZNF322	Bilateria
ZNF672	ZNF2	Bilateria
ZNF672	ZNF655	Bilateria
ZNF672	ZNF782	Bilateria
ZNF672	ZNF226	Bilateria
ZNF672	ZNF140	Bilateria
ZNF672	ZFP14	Bilateria
ZNF672	ZNF132	Bilateria
ZNF672	ZNF628	Bilateria
ZNF672	ZNF483	Bilateria
ZNF672	ZNF528	Bilateria
ZNF672	ZNF880	Bilateria
ZNF672	ZNF83	Bilateria
ZNF672	ZNF789	Bilateria
ZNF672	ZNF732	Bilateria
ZNF672	ZNF595	Bilateria
ZNF672	ZNF141	Bilateria
ZNF672	ZNF718	Bilateria
ZNF672	ZNF117	Bilateria
ZNF672	ZNF493	Bilateria
ZNF672	ZNF629	Bilateria
ZNF672	ZNF727	Bilateria
ZNF672	ZNF695	Bilateria
ZNF672	ZNF738	Bilateria
ZNF672	ZNF85	Bilateria
ZNF672	ZNF681	Bilateria
ZNF672	ZNF682	Bilateria
ZNF672	ZNF736	Bilateria
ZNF672	ZNF678	Bilateria
ZNF672	ZNF724	Bilateria
ZNF672	ZNF189	Bilateria
ZNF672	ZFP3	Bilateria
ZNF672	ZNF71	Bilateria
ZNF672	ZNF121	Bilateria
ZNF672	ZNF345	Bilateria
ZNF672	ZNF436	Bilateria
ZNF672	ZNF883	Bilateria
ZNF672	ZNF460	Bilateria
ZNF672	MZF1	Bilateria
ZNF672	ZNF517	Bilateria
ZNF672	ZNF840P	Bilateria
ZNF672	ZNF713	Bilateria
ZNF672	ZNF814	Bilateria
ZNF672	ZNF250	Bilateria
ZNF672	ZNF699	Bilateria
ZNF672	ZFP82	Bilateria
ZNF672	ZNF540	Bilateria
ZNF672	ZNF484	Bilateria
ZNF672	ZNF432	Bilateria
ZNF672	ZNF175	Bilateria
ZNF672	ZNF502	Bilateria
ZNF672	ZNF621	Bilateria
ZNF672	ZNF320	Bilateria
ZNF672	ZNF239	Bilateria
ZNF672	ZNF534	Bilateria
ZNF672	ZNF354A	Bilateria
ZNF672	ZNF775	Bilateria
ZNF672	ZNF234	Bilateria
ZNF672	ZNF623	Bilateria
ZNF672	ZNF334	Bilateria
ZNF672	ZFP30	Bilateria
ZNF672	ZNF717	Bilateria
ZNF672	ZIM2	Bilateria
ZNF672	ZNF696	Bilateria
ZNF672	ZNF33A	Bilateria
ZNF672	ZNF33B	Bilateria
ZNF672	ZNF836	Bilateria
ZNF672	ZNF835	Bilateria
ZNF672	ZNF317	Bilateria
ZNF672	ZNF275	Bilateria
ZNF672	ZNF32	Bilateria
ZNF672	ZNF577	Bilateria
ZNF672	ZNF138	Bilateria
ZNF672	ZNF93	Bilateria
ZNF672	ZNF157	Bilateria
ZNF672	ZNF229	Bilateria
ZNF672	ZNF146	Bilateria
ZNF672	ZKSCAN8P1	Bilateria
ZNF672	ZNF135	Bilateria
ZNF672	ZNF3	Bilateria
ZNF672	ZNF391	Bilateria
ZNF672	ZNF501	Bilateria
ZNF672	ZNF490	Bilateria
ZNF672	ZNF182	Bilateria
ZNF672	ZNF892	Bilateria
ZNF672	ZNF331	Bilateria
ZNF672	ZNF283	Bilateria
ZNF672	ZNF544	Bilateria
ZNF672	ZNF227	Bilateria
ZNF672	ZNF286A	Bilateria
ZNF672	ZNF74	Bilateria
ZNF672	ZNF790	Bilateria
ZNF672	ZNF841	Bilateria
ZNF672	ZNF415	Bilateria
ZNF672	ZNF300	Bilateria
ZNF672	ZNF630	Bilateria
ZNF672	ZNF26	Bilateria
ZNF672	ZNF267	Bilateria
ZNF672	ZNF658	Bilateria
ZNF672	ZNF383	Bilateria
ZNF672	ZNF829	Bilateria
ZNF672	ZFP1	Bilateria
ZNF672	GLI4	Bilateria
ZNF672	ZNF112	Bilateria
ZNF672	ZNF195	Bilateria
ZNF672	ZNF429	Bilateria
ZNF672	ZNF519	Bilateria
ZNF672	ZNF606	Bilateria
ZNF672	ZNF81	Bilateria
ZNF672	ZNF28	Bilateria
ZNF672	ZFP2	Bilateria
ZNF672	ZNF260	Bilateria
ZNF672	ZNF568	Bilateria
ZNF672	ZNF235	Bilateria
ZNF672	ZNF12	Bilateria
ZNF672	RBAK	Bilateria
ZNF672	ZNF197	Bilateria
ZNF672	ZNF16	Bilateria
ZNF672	ZNF677	Bilateria
ZNF672	ZNF7	Bilateria
ZNF672	ZNF354B	Bilateria
ZNF672	ZNF585A	Bilateria
ZNF672	ZNF585B	Bilateria
ZNF672	ZNF546	Bilateria
ZNF672	ZNF616	Bilateria
ZNF672	ZNF470	Bilateria
ZNF672	ZNF454	Bilateria
ZNF672	ZNF23	Bilateria
ZNF672	ZNF510	Bilateria
ZNF672	ZNF354C	Bilateria
ZNF672	ZNF41	Bilateria
ZNF672	ZNF221	Bilateria
ZNF672	ZNF225	Bilateria
ZNF672	ZNF284	Bilateria
ZNF672	ZNF224	Bilateria
ZNF672	ZNF30	Bilateria
ZNF672	ZFP28	Bilateria
ZNF672	ZNF615	Bilateria
ZNF672	ZNF37A	Bilateria
ZNF672	ZNF565	Bilateria
ZNF672	ZIM3	Bilateria
ZNF672	ZNF471	Bilateria
ZNF672	ZSCAN10	Bilateria
ZNF672	ZNF43	Bilateria
ZNF672	ZNF780A	Bilateria
ZNF672	ZNF268	Bilateria
ZNF672	ZKSCAN5	Bilateria
ZNF672	ZNF879	Bilateria
ZNF672	ZNF624	Bilateria
ZNF672	ZNF571	Bilateria
ZNF672	ZNF605	Bilateria
ZNF672	ZNF780B	Bilateria
ZNF672	ZNF251	Bilateria
ZNF692	ZBTB32	Opisthokonta
ZNF692	ZNF575	Opisthokonta
ZNF692	PRDM1	Opisthokonta
ZNF692	PRDM6	Opisthokonta
ZNF692	ZBTB18	Opisthokonta
ZNF692	ZBTB45	Opisthokonta
ZNF692	ZNF76	Opisthokonta
ZNF692	PATZ1	Opisthokonta
ZNF692	ZFP91	Opisthokonta
ZNF692	MTF1	Opisthokonta
ZNF692	ZNF281	Opisthokonta
ZNF692	ZBTB42	Opisthokonta
ZNF692	ZNF148	Opisthokonta
ZNF692	ZNF653	Opisthokonta
ZNF692	PRDM10	Opisthokonta
ZNF692	ZNF296	Opisthokonta
ZNF692	ZBTB7C	Opisthokonta
ZNF692	ZBTB20	Opisthokonta
ZNF692	MAZ	Opisthokonta
ZNF692	ZNF362	Opisthokonta
ZNF692	ZNF143	Opisthokonta
ZNF692	ZNF384	Opisthokonta
ZNF692	ZBTB1	Opisthokonta
ZNF692	HIC1	Opisthokonta
ZNF692	ZBTB16	Opisthokonta
ZNF692	VEZF1	Opisthokonta
ZNF692	SNAI3	Opisthokonta
ZNF692	SNAI2	Opisthokonta
ZNF692	SNAI1	Opisthokonta
ZNF692	ZNF276	Opisthokonta
ZNF692	HIC2	Opisthokonta
ZNF692	PRDM14	Opisthokonta
ZNF692	ZNF410	Opisthokonta
ZNF692	ZNF451	Opisthokonta
ZNF692	SCRT2	Opisthokonta
ZNF692	SCRT1	Opisthokonta
NAIF1		
JUNB	JUND	Bilateria
JUNB	JUN	Bilateria
ZNF581	ZBTB6	Bilateria
ZNF581	NACC2	Bilateria
ZNF581	ZNF280C	Bilateria
ZNF581	ZBTB14	Bilateria
ZNF581	GFI1B	Bilateria
ZNF581	ZNF280A	Bilateria
ZNF581	ZNF580	Bilateria
ZNF581	ZNF683	Bilateria
ZNF581	ZNF280B	Bilateria
ZNF581	NACC1	Bilateria
ZNF581	ZBTB26	Bilateria
ZNF581	ZBTB25	Bilateria
ZNF581	ZBTB3	Bilateria
ZNF581	ZNF524	Bilateria
ZNF581	ZNF280D	Bilateria
ZNF581	ZBTB46	Bilateria
ZNF581	GFI1	Bilateria
ZNF581	ZBTB7B	Bilateria
ZNF581	FEZF2	Bilateria
ZNF581	BCL6B	Bilateria
ZNF581	FEZF1	Bilateria
ZNF581	ZBTB49	Bilateria
ZNF581	ZBTB33	Bilateria
ZNF581	BCL6	Bilateria
ZNF581	PRDM12	Bilateria
ZNF581	ZBTB21	Bilateria
ZNF581	ZBTB12	Bilateria
ZNF581	PRDM13	Bilateria
ZNF524	ZBTB6	Bilateria
ZNF524	NACC2	Bilateria
ZNF524	ZNF280C	Bilateria
ZNF524	ZBTB14	Bilateria
ZNF524	GFI1B	Bilateria
ZNF524	ZNF280A	Bilateria
ZNF524	ZNF580	Bilateria
ZNF524	ZNF683	Bilateria
ZNF524	ZNF581	Bilateria
ZNF524	ZNF280B	Bilateria
ZNF524	NACC1	Bilateria
ZNF524	ZBTB26	Bilateria
ZNF524	ZBTB25	Bilateria
ZNF524	ZBTB3	Bilateria
ZNF524	ZNF280D	Bilateria
ZNF524	ZBTB46	Bilateria
ZNF524	GFI1	Bilateria
ZNF524	ZBTB7B	Bilateria
ZNF524	FEZF2	Bilateria
ZNF524	BCL6B	Bilateria
ZNF524	FEZF1	Bilateria
ZNF524	ZBTB49	Bilateria
ZNF524	ZBTB33	Bilateria
ZNF524	BCL6	Bilateria
ZNF524	PRDM12	Bilateria
ZNF524	ZBTB21	Bilateria
ZNF524	ZBTB12	Bilateria
ZNF524	PRDM13	Bilateria
ZBTB26	ZBTB6	Bilateria
ZBTB26	NACC2	Bilateria
ZBTB26	ZNF280C	Bilateria
ZBTB26	ZBTB14	Bilateria
ZBTB26	GFI1B	Bilateria
ZBTB26	ZNF280A	Bilateria
ZBTB26	ZNF580	Bilateria
ZBTB26	ZNF683	Bilateria
ZBTB26	ZNF581	Bilateria
ZBTB26	ZNF280B	Bilateria
ZBTB26	NACC1	Bilateria
ZBTB26	ZBTB25	Bilateria
ZBTB26	ZBTB3	Bilateria
ZBTB26	ZNF524	Bilateria
ZBTB26	ZNF280D	Bilateria
ZBTB26	ZBTB46	Bilateria
ZBTB26	GFI1	Bilateria
ZBTB26	ZBTB7B	Bilateria
ZBTB26	FEZF2	Bilateria
ZBTB26	BCL6B	Bilateria
ZBTB26	FEZF1	Bilateria
ZBTB26	ZBTB49	Bilateria
ZBTB26	ZBTB33	Bilateria
ZBTB26	BCL6	Bilateria
ZBTB26	PRDM12	Bilateria
ZBTB26	ZBTB21	Bilateria
ZBTB26	ZBTB12	Bilateria
ZBTB26	PRDM13	Bilateria
